AK,KAKHONAK,832,,N
AK,KAKTOVIK,832,,N
AK,KALSKAG,832,,N
AK,KALTAG,832,,N
AK,KANTISHNA,832,,N
AK,KARLUK,832,,N
AK,KASAAN,832,,N
AK,KASIGLUK,832,,N
AK,KAZAKOFBAY,832,,N
AK,KENAI,832,,N
AK,KETCHIKAN,832,,N
AK,KIANA,832,,N
AK,KING COVE,832,,N
AK,KINGSALMON,832,,N
AK,KIPNUK,832,,N
AK,KIVALINA,832,,N
AK,KLAWOCK,832,,N
AK,KLUKWAN,832,,N
AK,KNGSLMNAFS,832,,N
AK,KOBUK,832,,N
AK,KODIAK,832,,N
AK,KODIAKUSCG,832,,N
AK,KOLIGANEK,832,,N
AK,KONGIGANAK,832,,N
AK,KOTLIK,832,,N
AK,KOTZEBUE,832,,N
AK,KOYUK,832,,N
AK,KOYUKUK,832,,N
AK,KWETHLUK,832,,N
AK,KWIGILLNGK,832,,N
AK,LARSEN BAY,832,,N
AK,LENA POINT,832,,N
AK,LEVELOCK,832,,N
AK,LIME VLG,832,,N
AK,LIVENGOOD,832,,N
AK,LTLDIOMEDE,832,,N
AK,MANLYHTSPG,832,,N
AK,MANOKOTAK,832,,N
AK,MARSHALL,832,,N
AK,MCCARTHY,832,,N
AK,MCGRATH,832,,N
AK,MEKORYUK,832,,N
AK,MENTASTA,832,,N
AK,MESHIK,832,,N
AK,MINCHUMINA,832,,N
AK,MINTO,832,,N
AK,MOOSE PASS,832,"Anchorage, AK",N
AK,MOUNTANVLG,832,,N
AK,MYERSCHUCK,832,,N
AK,NAPAKIAK,832,,N
AK,NAPASKIAK,832,,N
AK,NAUKATI,832,,N
AK,NELSONLGON,832,,N
AK,NENANA,832,,N
AK,NEWSTUYHOK,832,,N
AK,NEWTOK,832,,N
AK,NIGHTMUTE,832,,N
AK,NIKOLAI,832,,N
AK,NIKOLSKI,832,,N
AK,NINILCHIK,832,,N
AK,NOATAK,832,,N
AK,NOME,832,,N
AK,NONDALTON,832,,N
AK,NOORVIK,832,,N
AK,NORTH POLE,832,,N
AK,NORTHKENAI,832,,N
AK,NORTHWAY,832,,N
AK,NUIQSUT,832,,N
AK,NULATO,832,,N
AK,NUNAPTCHUK,832,,N
AK,OLD HARBOR,832,,N
AK,OLIKTOK,832,,N
AK,OUZINKIE,832,,N
AK,PALMER,832,"Anchorage, AK",N
AK,PEDRO BAY,832,,N
AK,PELICAN,832,,N
AK,PERRYVILLE,832,,N
AK,PETERSBURG,832,,N
AK,PILOT STA,832,,N
AK,PILOTPOINT,832,,N
AK,PLATINUM,832,,N
AK,POINT HOPE,832,,N
AK,POINT LAY,832,,N
AK,POINTBAKER,832,,N
AK,PORT BAILY,832,,N
AK,PORT LIONS,832,,N
AK,PORTGRAHAM,832,,N
AK,PTALEXANDR,832,,N
AK,PTALSWORTH,832,,N
AK,PTPROTECTN,832,,N
AK,PUMP STA 2,832,,N
AK,PUMP STA 3,832,,N
AK,PUMP STA 4,832,,N
AK,PUMP STA 5,832,,N
AK,PUMP STA 6,832,,N
AK,PUMP STA 7,832,,N
AK,PUMPSTA 10,832,,N
AK,QUINHAGAK,832,,N
AK,RAMPART,832,,N
AK,RED DEVIL,832,,N
AK,REDDOGMINE,832,,N
AK,ROWAN BAY,832,,N
AK,RUBY,832,,N
AK,RUSSINMSSN,832,,N
AK,SAGRIVCAMP,832,,N
AK,SAND POINT,832,,N
AK,SAVOONGA,832,,N
AK,SCAMMONBAY,832,,N
AK,SELAWIK,832,,N
AK,SELDOVIA,832,,N
AK,SEWARD,832,,N
AK,SHAGELUK,832,,N
AK,SHAKTOOLIK,832,,N
AK,SHELDON PT,832,,N
AK,SHISHMAREF,832,,N
AK,SHUNGNAK,832,,N
AK,SITKA,832,,N
AK,SKAGWAY,832,,N
AK,SLEETMUTE,832,,N
AK,SOLDOTNA,832,,N
AK,SPAREHNAFS,832,,N
AK,ST GEORGE,832,,N
AK,ST MARYS,832,,N
AK,ST MICHAEL,832,,N
AK,ST PAUL,832,,N
AK,STEBBINS,832,,N
AK,STEVENSVLG,832,,N
AK,STONYRIVER,832,,N
AK,SUMMITLAKE,832,,N
AK,TAKOTNA,832,,N
AK,TALKEETNA,832,,N
AK,TANANA,832,,N
AK,TATALINAFS,832,,N
AK,TATITLEK,832,,N
AK,TELLER,832,,N
AK,TENAKEESPG,832,,N
AK,TETLIN,832,,N
AK,THORNE BAY,832,,N
AK,TINCITYAFS,832,,N
AK,TOGIAK,832,,N
AK,TOK,832,,N
AK,TOKSOOKBAY,832,,N
AK,TULUKSAK,832,,N
AK,TUNTUTULIK,832,,N
AK,TUNUNAK,832,,N
AK,TWIN HILLS,832,,N
AK,TYONEK,832,,N
AK,UNALAKLEET,832,,N
AK,UNALASKA,832,,N
AK,VALDEZ,832,,N
AK,VENETIE,832,,N
AK,WAINWRIGHT,832,,N
AK,WALES,832,,N
AK,WASILLA,832,"Anchorage, AK",N
AK,WHALE PASS,832,,N
AK,WHITE MT,832,,N
AK,WHITTIER,832,"Anchorage, AK",N
AK,WILLOW,832,,N
AK,WRANGELL,832,,N
AK,YAKUTAT,832,,N
AK,YKVNTRSCMP,832,,N
AL,ABBEVILLE,478,"Dothan, AL",N
AL,ALABASTER,476,"Birmingham, AL",Y
AL,ALBERTA,478,,N
AL,ALBERTVL,476,"Birmingham, AL",Y
AL,ALEXANDRCY,476,"Montgomery, AL",Y
AL,ALICEVILLE,476,"Tuscaloosa, AL",N
AL,ANDALUSIA,478,,N
AL,ANNISTON,476,"Anniston, AL",Y
AL,ARAB,476,"Birmingham, AL",N
AL,ARDMORE,470,"Huntsville, AL",N
AL,ARITON,478,"Dothan, AL",N
AL,ARLINGTON,478,,N
AL,ARONEY,476,"Gadsden, AL",N
AL,ASHFORD,478,"Dothan, AL",N
AL,ASHLAND,476,,N
AL,ASHVILLE,476,"Birmingham, AL",Y
AL,ATHENS,477,"Huntsville, AL",Y
AL,ATMORE,480,"Mobile, AL",N
AL,ATTALLA,476,"Birmingham, AL",Y
AL,AUBURN,478,"Auburn-Opelika, AL",Y
AL,BANKS,478,,N
AL,BAYMINETTE,480,"Mobile, AL",Y
AL,BAYOUBATRE,480,"Mobile, AL",N
AL,BEATRICE,480,,N
AL,BELLEFONTN,480,"Mobile, AL",Y
AL,BERRY,476,"Tuscaloosa, AL",N
AL,BESSEMER,476,"Birmingham, AL",Y
AL,BIRMINGHAM,476,"Birmingham, AL",Y
AL,BLOUNTSVL,476,"Birmingham, AL",N
AL,BOAZ,476,"Birmingham, AL",Y
AL,BON SECOUR,480,"Mobile, AL",N
AL,BRANTLEY,478,,N
AL,BREWTON,480,"Pensacola, FL",Y
AL,BRIDGEPORT,472,"Chattanooga, TN-GA",N
AL,BRILLIANT,476,,N
AL,BRUNDIDGE,478,"Dothan, AL",N
AL,BRYANT,476,"Chattanooga, TN-GA",N
AL,BUTLER,476,,N
AL,CALERA,476,"Birmingham, AL",Y
AL,CAMDEN,478,,N
AL,CAMP HILL,476,"Auburn-Opelika, AL",N
AL,CARBONHILL,476,,Y
AL,CARROLLTON,476,,N
AL,CASTLEBRY,480,,N
AL,CATHERINE,478,,N
AL,CEDARBLUFF,476,,N
AL,CENTRE,476,"Gadsden, AL",N
AL,CENTREVL,476,"Tuscaloosa, AL",Y
AL,CHATOM,480,,N
AL,CHELSEA,476,"Birmingham, AL",Y
AL,CHEROKEE,477,"Florence, AL",N
AL,CHILDERSBG,476,"Birmingham, AL",Y
AL,CHULAFINNE,476,"Anniston, AL",N
AL,CITRONELLE,480,"Mobile, AL",Y
AL,CLANTON,476,"Birmingham, AL",Y
AL,CLAYTON,478,,Y
AL,CLEAR SPG,44813,"Mobile, AL",Y
AL,CLIO,478,"Dothan, AL",N
AL,COFFEEVL,480,,N
AL,COLLINSVL,476,"Gadsden, AL",N
AL,COLUMBIA,478,"Dothan, AL",N
AL,COLUMBIANA,476,"Birmingham, AL",Y
AL,CORDOVA,476,,Y
AL,COTTONWOOD,478,"Dothan, AL",N
AL,COURTLAND,477,"Huntsville, AL",Y
AL,CROSSVILLE,476,"Gadsden, AL",N
AL,CULLMAN,477,"Birmingham, AL",Y
AL,DADEVILLE,476,"Montgomery, AL",Y
AL,DALEVILLE,478,"Dothan, AL",N
AL,DAUPHIN IS,480,"Mobile, AL",N
AL,DECATUR,477,"Huntsville, AL",Y
AL,DEER PARK,480,"Mobile, AL",N
AL,DELTA,476,,N
AL,DEMOPOLIS,478,,Y
AL,DETROIT,476,,N
AL,DIXONS ML,478,,N
AL,DORA,476,"Birmingham, AL",Y
AL,DOTHAN,478,"Dothan, AL",N
AL,DOUBLE SPG,476,"Decatur, AL",N
AL,DOZIER,478,,N
AL,ECHO,478,"Dothan, AL",N
AL,ECLECTIC,478,"Montgomery, AL",Y
AL,ELBA,478,,N
AL,ELBERTA,480,"Mobile, AL",N
AL,ELKMONT,477,"Huntsville, AL",N
AL,ENTERPRISE,478,"Dothan, AL",N
AL,ETHELSVL,476,,N
AL,EUFAULA,478,"Columbus, GA-AL",Y
AL,EUTAW,476,"Tuscaloosa, AL",Y
AL,EVERGREEN,480,,Y
AL,EXCEL,480,,N
AL,FAIRHOPE,480,"Mobile, AL",Y
AL,FALKVILLE,477,"Decatur, AL",N
AL,FAYETTE,476,"Tuscaloosa, AL",N
AL,FINCHBURG,480,,N
AL,FLAT ROCK,476,,N
AL,FLATWOOD,476,"Tuscaloosa, AL",N
AL,FLOMATON,480,"Pensacola, FL",Y
AL,FLORENCE,477,"Florence, AL",Y
AL,FOLEY,480,"Mobile, AL",N
AL,FORESTHOME,478,,N
AL,FORT DAVIS,478,,N
AL,FORT PAYNE,476,,Y
AL,FORTMORGAN,480,"Mobile, AL",N
AL,FOWL RIVER,480,"Mobile, AL",N
AL,FRANCISCO,470,,N
AL,FRANKVILLE,480,,N
AL,FREDONIA,438,,N
AL,FRISCOCITY,480,,N
AL,FRUITDALE,480,,N
AL,FRUITHURST,438,,Y
AL,FT DEPOSIT,478,"Montgomery, AL",Y
AL,FYFFE,476,,N
AL,GADSDEN,476,"Birmingham, AL",Y
AL,GANTT,478,,N
AL,GARDENDALE,476,"Birmingham, AL",Y
AL,GAYLESVL,476,,N
AL,GENEVA,478,,N
AL,GEORGIANA,478,,N
AL,GERALDINE,476,,N
AL,GILBERTOWN,480,,N
AL,GOODWATER,476,,Y
AL,GORDO,476,"Tuscaloosa, AL",N
AL,GORDON,478,"Dothan, AL",N
AL,GORDONSVL,478,,N
AL,GOSHEN,478,,N
AL,GOSPORT,480,,N
AL,GRAND BAY,480,"Biloxi-Gulfport-Pascagoula, MS",N
AL,GRANT,477,"Huntsville, AL",N
AL,GRAYSON,477,"Decatur, AL",N
AL,GRAYSVILLE,476,"Birmingham, AL",Y
AL,GREENSBORO,478,,Y
AL,GREENVILLE,478,,N
AL,GROVE HILL,480,,N
AL,GUIN,476,,N
AL,GULFSHORES,480,"Mobile, AL",N
AL,GUNTERSVL,476,"Birmingham, AL",Y
AL,GURLEY,477,"Huntsville, AL",Y
AL,HACKLEBURG,476,,N
AL,HALEYVILLE,476,"Decatur, AL",N
AL,HAMILTON,476,,N
AL,HANCEVILLE,477,"Birmingham, AL",Y
AL,HARTFORD,478,"Dothan, AL",N
AL,HARTSELLE,477,"Huntsville, AL",Y
AL,HAYNEVILLE,478,,N
AL,HAZELGREEN,477,"Huntsville, AL",Y
AL,HEADLAND,478,"Dothan, AL",N
AL,HEFLIN,476,"Anniston, AL",N
AL,HENAGAR,476,,N
AL,HOLTVILLE,478,"Montgomery, AL",Y
AL,HUGULEY,438,,N
AL,HUNTSVILLE,477,"Huntsville, AL",Y
AL,HURTSBORO,478,"Columbus, GA-AL",Y
AL,HUXFORD,480,,N
AL,IRNGTNSTEL,480,"Mobile, AL",N
AL,JACKSON,480,"Mobile, AL",Y
AL,JACKSONVL,476,"Gadsden, AL",Y
AL,JASPER,476,,Y
AL,JEMISON,476,"Birmingham, AL",N
AL,KENNEDY,482,,N
AL,KILLEN,477,"Decatur, AL",Y
AL,KINSTON,478,,N
AL,KOWALIGA,478,"Montgomery, AL",N
AL,LAFAYETTE,478,,Y
AL,LANGDALE,438,"Columbus, GA-AL",N
AL,LAPINE,478,"Montgomery, AL",N
AL,LECTA,476,,N
AL,LEEDS,476,"Birmingham, AL",Y
AL,LEESBURG,476,"Gadsden, AL",N
AL,LEIGHTON,477,"Decatur, AL",Y
AL,LEXINGTON,477,"Huntsville, AL",Y
AL,LILLIAN,480,"Mobile, AL",N
AL,LINCOLN,476,"Birmingham, AL",N
AL,LINDEN,478,,Y
AL,LINEVILLE,476,,N
AL,LISMAN,476,,N
AL,LIVINGSTON,476,,Y
AL,LOUISVILLE,478,,N
AL,LOWNDESBO,478,"Montgomery, AL",N
AL,LOXLEY,480,"Mobile, AL",N
AL,LUVERNE,478,,N
AL,LYNN,476,,N
AL,MADISON,477,"Huntsville, AL",Y
AL,MAGNOLISPG,480,"Mobile, AL",N
AL,MAPLESVL,478,"Montgomery, AL",Y
AL,MARION,478,,Y
AL,MASSEY,477,"Decatur, AL",N
AL,MCCULLOUGH,480,"Mobile, AL",N
AL,MCINTOSH,480,,Y
AL,MCKENZIE,478,,N
AL,MELVIN,482,,N
AL,MENTONE,476,"Chattanooga, TN-GA",N
AL,MIDLAND CY,478,"Dothan, AL",N
AL,MIDWAY,478,"Columbus, GA-AL",N
AL,MILLPORT,482,,N
AL,MILLRY,480,,N
AL,MOBILE,480,"Biloxi-Gulfport-Pascagoula, MS",Y
AL,MONROEVL,480,,N
AL,MONTEVALLO,476,"Birmingham, AL",Y
AL,MONTGOMERY,478,"Montgomery, AL",Y
AL,MORGANCITY,476,"Huntsville, AL",N
AL,MOULTON,477,"Decatur, AL",Y
AL,MOUNDVILLE,476,"Tuscaloosa, AL",N
AL,MRNSCRSRDS,476,,N
AL,MT VERNON,480,"Mobile, AL",Y
AL,MUNFORD,476,,Y
AL,NANAFALIA,478,,N
AL,NAUVOO,476,,N
AL,NECTAR,476,"Birmingham, AL",N
AL,NEEDHAM,476,,N
AL,NEW HOPE,477,"Huntsville, AL",N
AL,NEW MARKET,477,"Huntsville, AL",N
AL,NEWBROCKTN,478,"Dothan, AL",N
AL,NEWTON,478,"Dothan, AL",N
AL,NEWVILLE,478,"Dothan, AL",N
AL,NOTASULGA,478,"Auburn-Opelika, AL",N
AL,OAKLAND,438,,N
AL,OAKMAN,476,"Tuscaloosa, AL",N
AL,ODEN RIDGE,477,"Decatur, AL",N
AL,ODENVILLE,476,"Birmingham, AL",Y
AL,OHATCHEE,476,"Birmingham, AL",Y
AL,ONEONTA,476,"Birmingham, AL",N
AL,OPELIKA,478,"Columbus, GA-AL",Y
AL,OPP,478,,N
AL,ORANGE BCH,480,"Mobile, AL",N
AL,ORRVILLE,478,,N
AL,OWNSCRSRDS,477,"Huntsville, AL",N
AL,OZARK,478,"Dothan, AL",N
AL,PANOLA,476,,N
AL,PARRISH,476,"Birmingham, AL",Y
AL,PELL CITY,476,"Birmingham, AL",N
AL,PENNINGTON,476,,N
AL,PEROTE,478,,N
AL,PETERMAN,480,,N
AL,PHENIXCITY,438,"Columbus, GA-AL",Y
AL,PHILCMPBLL,476,,N
AL,PIEDMONT,476,"Gadsden, AL",Y
AL,PINE APPLE,480,,N
AL,PINE HILL,478,,N
AL,PINE LEVEL,478,"Montgomery, AL",N
AL,PINSON,476,"Birmingham, AL",Y
AL,PISGAH,476,,N
AL,PRATTVILLE,478,"Montgomery, AL",Y
AL,RAGLAND,476,"Birmingham, AL",N
AL,RAINSVILLE,476,,N
AL,RAMER,478,"Montgomery, AL",N
AL,RANBURNE,438,,Y
AL,RED BAY,477,"Florence, AL",Y
AL,RED LEVEL,478,,N
AL,REFORM,476,,N
AL,REPTON,480,,N
AL,RINEHART,476,,N
AL,ROANOKE,478,,N
AL,ROBERTSDL,480,"Mobile, AL",N
AL,ROCK MILLS,478,,N
AL,ROCKFORD,476,"Montgomery, AL",N
AL,ROGERSVL,477,"Huntsville, AL",Y
AL,RUSSELLVL,477,"Decatur, AL",Y
AL,SAMSON,478,,N
AL,SAND ROCK,476,"Gadsden, AL",N
AL,SCOTTSBORO,477,,N
AL,SECTION,477,,N
AL,SELMA,478,"Montgomery, AL",Y
AL,SEMINOLE,480,"Mobile, AL",N
AL,SHAWMUT,438,"Columbus, GA-AL",N
AL,SHEFFIELD,477,"Florence, AL",Y
AL,SILAS,480,,N
AL,SKYLINE,477,,N
AL,SLOCOMB,478,"Dothan, AL",N
AL,SNEAD,476,"Birmingham, AL",N
AL,SPRINGVL,476,"Birmingham, AL",N
AL,STEVENSON,472,"Chattanooga, TN-GA",N
AL,SULLIGENT,476,,N
AL,SUMMERDALE,480,"Mobile, AL",N
AL,SURFSIDE,476,"Birmingham, AL",N
AL,SWEETWATER,478,,N
AL,SYLACAUGA,476,"Birmingham, AL",Y
AL,TALLADEGA,476,"Birmingham, AL",Y
AL,TALLASSEE,478,"Montgomery, AL",N
AL,THOMASTON,478,,N
AL,THOMASVL,478,,Y
AL,THORSBY,476,,N
AL,TOWN CREEK,477,"Decatur, AL",Y
AL,TROY,478,"Montgomery, AL",Y
AL,TRUSSVILLE,476,"Birmingham, AL",N
AL,TUSCALOOSA,476,"Birmingham, AL",Y
AL,TUSKEGEE,478,"Columbus, GA-AL",Y
AL,UNION SPG,478,"Montgomery, AL",N
AL,UNIONGROVE,476,,N
AL,UNIONTOWN,478,,Y
AL,URIAH,480,"Mobile, AL",N
AL,VALLEYHEAD,476,,N
AL,VERNON,476,,N
AL,VETO,470,"Huntsville, AL",Y
AL,VINCENT,476,"Birmingham, AL",Y
AL,VREDENBG,478,,N
AL,W BLOCTON,476,"Birmingham, AL",Y
AL,WADLEY,476,,N
AL,WALNUT GRV,476,"Birmingham, AL",N
AL,WARRIOR,476,"Birmingham, AL",Y
AL,WEDOWEE,476,,N
AL,WEST POINT,438,"Columbus, GA-AL",N
AL,WETUMPKA,478,"Montgomery, AL",Y
AL,WHORTON,476,,N
AL,WICKSBURG,478,"Dothan, AL",N
AL,WINFIELD,476,,N
AL,WOODLAND,476,,N
AL,YORK,476,,Y
AR,ALLISON,528,,N
AR,ALMA,526,"Fort Smith, AR-OK",N
AR,ALMYRA,528,,N
AR,ALPENA,528,,N
AR,ALTHEIMER,530,"Pine Bluff, AR",N
AR,ALTUS,528,,N
AR,AMITY,528,,N
AR,ARKADLPHIA,528,,Y
AR,ARKANSASCY,530,,N
AR,ASH FLAT,528,,N
AR,ASHDOWN,528,"Texarkana, TX - Texarkana, AR",Y
AR,ATKINS,528,,N
AR,AUGUSTA,528,,N
AR,AURORA,526,,N
AR,BALD KNOB,528,,Y
AR,BANKS,530,,N
AR,BATESVILLE,528,,Y
AR,BAUXITE,528,"Little Rock-North Little Rock, AR",N
AR,BAY,528,"Jonesboro, AR",N
AR,BEARDEN,530,,N
AR,BEEBE,528,"Little Rock-North Little Rock, AR",Y
AR,BELLEVILLE,528,,N
AR,BENTON,528,"Little Rock-North Little Rock, AR",Y
AR,BENTONVL,526,"Fayetteville-Springdale-Rogers, AR",Y
AR,BERRYVILLE,528,,Y
AR,BIGELOW,528,"Little Rock-North Little Rock, AR",N
AR,BIGGERS,528,,N
AR,BISMARCK,528,,N
AR,BLACK ROCK,528,,N
AR,BLACKFIHLK,528,"Memphis, TN-AR-MS",N
AR,BLEVINS,528,,N
AR,BLOOMNGGRV,528,,N
AR,BLUE MT,528,,N
AR,BLUFFTON,528,,N
AR,BLYTHEVL,528,,Y
AR,BODCAW,528,,N
AR,BOLES,526,,N
AR,BOONEVILLE,528,"Fort Smith, AR-OK",N
AR,BRADFORD,528,,N
AR,BRADLEY,530,"Shreveport-Bossier City, LA",N
AR,BRINKLEY,528,,Y
AR,BRYANTCGVL,528,"Little Rock-North Little Rock, AR",Y
AR,BULLSHOALS,528,,N
AR,CABOT,528,"Little Rock-North Little Rock, AR",N
AR,CALICOROCK,528,,N
AR,CALION,530,,N
AR,CAMDEN,530,,Y
AR,CARAWAY,528,"Jonesboro, AR",N
AR,CARLISLE,528,"Little Rock-North Little Rock, AR",N
AR,CARRYVILLE,528,,N
AR,CARTHAGE,530,,N
AR,CASA,528,,N
AR,CASH,528,"Jonesboro, AR",N
AR,CAVE CITY,528,,N
AR,CENTER RDG,528,"Little Rock-North Little Rock, AR",Y
AR,CENTERTON,526,"Fayetteville-Springdale-Rogers, AR",N
AR,CENTERVL,528,,N
AR,CHARLESTON,526,"Fort Smith, AR-OK",N
AR,CHEROKEVLG,528,,N
AR,CHERRY VLY,528,,Y
AR,CHIDESTER,530,,N
AR,CLARENDON,528,,N
AR,CLARKSVL,528,,N
AR,CLEVELAND,528,,N
AR,CLINTON,528,,N
AR,COMPTON,528,,N
AR,CONCORD,528,,N
AR,CONWAY,528,"Little Rock-North Little Rock, AR",Y
AR,CORNING,528,,Y
AR,COTTONPLNT,528,,N
AR,COVE,528,,N
AR,COY,528,"Pine Bluff, AR",N
AR,CRAWFODSVL,528,"Memphis, TN-AR-MS",N
AR,CROSSETT,530,,Y
AR,CRYSTALSPG,528,,N
AR,DAISY,528,,N
AR,DALARK,530,,N
AR,DAMASCUS,528,"Little Rock-North Little Rock, AR",N
AR,DANVILLE,528,,N
AR,DARDANELLE,528,,N
AR,DE QUEEN,528,,Y
AR,DE WITT,528,"Pine Bluff, AR",N
AR,DECATUR,526,"Fayetteville-Springdale-Rogers, AR",N
AR,DEER,528,,N
AR,DELAPLAINE,528,,N
AR,DELIGHT,528,,N
AR,DELL,528,,Y
AR,DERMOTT,530,,Y
AR,DES ARC,528,,N
AR,DEVALLSBLF,528,,N
AR,DIAMOND CY,528,,N
AR,DIERKS,528,,Y
AR,DODGE CITY,530,,N
AR,DONALDSON,528,,N
AR,DOVER,528,,N
AR,DRAKES CRK,526,"Fayetteville-Springdale-Rogers, AR",N
AR,DUMAS,530,,Y
AR,DYESS,528,,N
AR,EARLE,528,"Memphis, TN-AR-MS",N
AR,EL DORADO,530,,Y
AR,ELAINE,528,,N
AR,ELKINS,526,"Fayetteville-Springdale-Rogers, AR",N
AR,ELMSPRINGS,526,"Fayetteville-Springdale-Rogers, AR",N
AR,EMERSON,530,,N
AR,ENGLAND,528,"Pine Bluff, AR",N
AR,ENOLA,528,"Little Rock-North Little Rock, AR",N
AR,EUDORA,530,,N
AR,EUREKA SPG,526,"Fayetteville-Springdale-Rogers, AR",Y
AR,EVENNGSHAD,528,,N
AR,FAIRFLD BY,528,,N
AR,FARMINGTON,526,"Fayetteville-Springdale-Rogers, AR",N
AR,FAYETTEVL,526,"Fayetteville-Springdale-Rogers, AR",Y
AR,FERNDALE,528,"Little Rock-North Little Rock, AR",Y
AR,FIFTYSIX,528,,N
AR,FISHER,528,,N
AR,FLIPPIN,528,,N
AR,FORDYCE,530,"Pine Bluff, AR",Y
AR,FOREMAN,528,"Texarkana, TX - Texarkana, AR",N
AR,FORREST CY,528,,Y
AR,FORT SMITH,526,"Fort Smith, AR-OK",Y
AR,FORUM,526,"Fayetteville-Springdale-Rogers, AR",N
AR,FOUKE,554,"Texarkana, TX - Texarkana, AR",N
AR,FOX,528,,N
AR,FRANKLIN,528,,N
AR,FULTON,528,"Texarkana, TX - Texarkana, AR",N
AR,GAMALIEL,528,,N
AR,GARDEN PT,528,"Jonesboro, AR",N
AR,GARFIELD,526,"Fayetteville-Springdale-Rogers, AR",N
AR,GASSVILLE,528,,N
AR,GATEWAY,526,"Fayetteville-Springdale-Rogers, AR",N
AR,GENTRY,526,"Fayetteville-Springdale-Rogers, AR",N
AR,GILLETT,528,"Pine Bluff, AR",N
AR,GILLHAM,528,,N
AR,GLENWOOD,528,,Y
AR,GOULD,530,,N
AR,GRADY,530,"Pine Bluff, AR",N
AR,GRAVETTE,526,"Fayetteville-Springdale-Rogers, AR",N
AR,GREEN FOR,528,,Y
AR,GREENBRIER,528,"Little Rock-North Little Rock, AR",N
AR,GREENWOOD,526,"Fort Smith, AR-OK",N
AR,GREERSFRRY,528,,Y
AR,GRIFFITHVL,528,,N
AR,GRUBBS,528,,N
AR,GURDON,528,,N
AR,HACKETT,526,"Fort Smith, AR-OK",N
AR,HAMBURG,530,,Y
AR,HAMPTON,530,,N
AR,HARDY,528,,N
